,ID,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Height,Weight,DOB,Preferred foot,Weak foot,Skill move,International reputation,Work rate,Body type,Real face,Release clause,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Traits
69,238067,79,79,79,78,79,79,79,78,80,80,80,79,76,76,76,79,72,72,72,72,72,70,70,70,70,70,19,190,79,2-Jul-99,Left,3,3,2,Medium/Medium,Unique,Yes,€75.1M,64,74,60,77,60,80,65,60,68,81,89,84,79,75,81,79,65,73,88,72,84,60,83,76,60,70,64,59,58,8,11,11,13,5,"Injury Prone, Flair, Speed Dribbler (AI)"
70,241486,65,65,65,66,66,66,66,66,70,70,70,70,74,74,74,70,79,82,82,82,79,81,84,84,84,81,22,181,75,12-Nov-98,Right,3,2,2,High/High,Normal (170-185),No,€121.9M,45,47,79,80,32,69,42,26,75,74,81,82,71,85,74,48,88,76,80,40,75,86,47,62,43,82,85,85,83,11,10,8,14,13,None
71,247090,74,74,74,73,74,74,74,73,77,77,77,76,78,78,78,76,76,78,78,78,76,75,75,75,75,75,17,180,77,17-Jan-01,Right,4,2,1,Medium/Medium,Normal (170-185),No,€26.4M,65,58,65,80,59,75,73,69,74,76,76,71,75,76,76,81,65,82,77,70,85,69,76,80,71,80,71,74,73,8,6,7,8,10,"Long Shot Taker (AI), Playmaker (AI)"
72,233419,79,79,79,83,81,81,81,83,83,83,83,84,79,79,79,84,72,69,69,69,72,68,60,60,60,68,20,176,68,14-Dec-96,Left,4,4,2,High/High,Lean (170-185),Yes,€97.8M,79,77,45,74,72,87,81,77,73,84,90,91,88,83,79,83,74,86,65,79,76,55,82,77,78,80,47,54,38,8,7,13,8,14,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Technical Dribbler (AI)"
73,235790,84,84,84,82,82,82,82,82,86,86,86,85,81,81,81,85,68,66,66,66,68,65,58,58,58,65,20,189,82,11-Jun-99,Left,4,4,3,Medium/Medium,Unique,Yes,€175.3M,72,81,78,84,80,86,84,53,78,85,77,86,78,83,75,74,75,77,69,77,42,38,82,81,73,84,39,46,38,6,8,11,10,12,"Finesse Shot, Playmaker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)"
74,235173,73,73,73,70,71,71,71,70,74,74,74,73,77,77,77,73,78,80,80,80,78,78,81,81,81,78,18,191,77,2-Dec-97,Right,4,3,1,Medium/High,Normal (185+),No,€40.8M,65,61,71,75,62,74,64,62,72,75,69,63,64,74,72,80,74,83,90,64,76,83,68,75,64,82,82,81,78,7,13,11,6,7,Power Free-Kick
75,243812,77,77,77,80,79,79,79,80,80,80,80,81,73,73,73,81,62,56,56,56,62,58,47,47,47,58,17,174,64,9-Jan-01,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,€94.5M,73,77,62,75,67,84,80,73,62,82,88,86,87,78,85,72,73,81,42,72,54,21,79,71,74,82,25,36,32,9,8,12,8,5,"Flair, Technical Dribbler (AI)"
76,237383,60,60,60,63,61,61,61,63,66,66,66,69,73,73,73,69,81,83,83,83,81,82,85,85,85,82,20,190,75,13-Apr-99,Left,3,2,1,Medium/High,Lean (185+),Yes,€100.7M,70,26,80,77,35,70,43,36,77,76,66,72,58,86,57,49,71,81,81,37,80,85,39,57,47,82,87,87,81,11,5,9,11,12,Team Player
77,258942,68,68,68,72,71,71,71,72,73,73,73,73,68,68,68,73,56,52,52,52,56,52,40,40,40,52,20,180,66,27-Dec-02,Right,4,4,1,High/Low,Lean (170-185),No,€11.1M,64,68,40,70,55,75,74,50,66,75,81,82,84,66,79,71,58,76,43,70,44,23,62,71,52,74,24,28,25,15,12,14,11,9,"Finesse Shot, Flair, Technical Dribbler (AI)"
78,205569,73,73,73,76,75,75,75,76,79,79,79,80,82,82,82,80,77,78,78,78,77,75,70,70,70,75,22,173,66,1-Nov-94,Right,3,3,2,High/High,Normal (170-185),Yes,€59.3M,89,71,57,85,51,76,93,94,84,82,66,54,75,75,76,82,65,91,64,79,76,67,68,82,79,79,64,74,65,12,12,10,15,15,"Solid Player, Early Crosser, Long Passer (AI), Long Shot Taker (AI), Team Player"
79,222665,78,78,78,81,80,80,80,81,85,85,85,85,83,83,83,85,75,73,73,73,75,71,63,63,63,71,22,178,68,17-Dec-98,Left,2,5,3,High/Medium,Lean (170-185),Yes,€122.9M,84,75,52,84,76,85,83,85,81,85,80,75,85,74,83,76,46,79,56,77,63,65,79,86,63,78,65,49,51,14,15,15,8,10,"Solid Player, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
80,231478,86,86,86,80,83,83,83,80,85,85,85,83,79,79,79,83,67,68,68,68,67,65,65,65,65,65,21,174,72,22-Aug-97,Right,4,4,3,High/Medium,Unique,Yes,€108.3M,56,85,84,76,88,83,78,43,73,85,86,80,86,88,89,80,88,80,84,74,86,45,84,80,74,83,55,31,44,11,8,8,8,13,"Flair, Technical Dribbler (AI)"
81,246618,79,79,79,76,77,77,77,76,79,79,79,78,73,73,73,78,58,57,57,57,58,55,51,51,51,55,20,188,86,25-Jul-02,Right,4,3,1,High/Medium,Normal (185+),No,€52.8M,69,75,73,75,73,78,68,64,68,79,79,78,69,76,78,78,70,76,84,76,70,23,77,78,66,80,23,32,23,11,10,9,11,10,"Long Shot Taker (AI), Technical Dribbler (AI)"
82,251570,69,69,69,73,72,72,72,73,74,74,74,74,66,66,66,74,53,50,50,50,53,47,39,39,39,47,18,176,71,17-Aug-03,Left,5,5,1,High/Low,Stocky (170-185),No,€17.7M,70,64,28,69,57,86,77,73,59,79,75,70,84,69,84,76,34,55,66,66,57,22,69,68,61,75,19,23,15,7,14,6,8,8,"Flair, Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)"
83,236480,74,74,74,74,75,75,75,74,78,78,78,77,81,81,81,77,80,82,82,82,80,80,80,80,80,80,19,182,80,30-Aug-96,Right,3,4,1,High/Medium,Normal (170-185),Yes,€70.1M,65,58,65,82,65,81,62,75,78,79,71,73,73,79,77,83,80,82,75,79,77,83,68,76,58,78,78,85,78,12,8,8,12,8,"Power Free-Kick, Flair, Long Shot Taker (AI)"
84,238074,78,78,78,79,78,78,78,79,80,80,80,82,81,81,81,82,83,81,81,81,83,82,80,80,80,82,20,178,87,8-Dec-99,Right,3,3,2,High/Medium,Stocky (170-185),Yes,€95.3M,86,65,70,82,62,82,82,76,77,81,78,82,73,79,87,82,74,82,84,69,74,76,77,79,52,80,80,81,78,8,12,7,13,11,Early Crosser
85,251809,58,58,58,55,56,56,56,55,60,60,60,61,67,67,67,61,72,77,77,77,72,74,81,81,81,74,19,195,81,12-Jan-00,Left,3,2,2,Medium/High,Normal (185+),No,€53.6M,43,24,81,72,27,59,47,28,70,64,57,63,59,75,41,65,78,82,88,37,79,77,45,57,37,74,79,82,78,12,9,8,6,14,Long Passer (AI)
86,188545,92,92,92,85,88,88,88,85,89,89,89,86,83,83,83,86,67,69,69,69,67,64,63,63,63,64,22,185,81,21-Aug-88,Right,4,4,5,High/Medium,Unique,Yes,€197.2M,71,95,90,85,89,85,79,85,70,88,77,78,77,93,82,90,85,76,86,87,81,49,95,81,90,88,35,42,19,15,6,12,8,10,"Solid Player, Finesse Shot, Outside Foot Shot, Chip Shot (AI)"
87,228702,81,81,81,83,82,82,82,83,87,87,87,87,89,89,89,87,86,86,86,86,86,84,81,81,81,84,21,180,74,12-May-97,Right,3,4,3,High/Medium,Unique,Yes,€253.9M,78,72,72,91,70,87,84,64,88,89,80,82,87,88,79,68,76,89,74,66,75,82,77,86,53,90,76,76,77,7,13,10,10,9,"Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
88,232293,84,84,84,78,80,80,80,78,78,78,78,78,71,71,71,78,62,59,59,59,62,59,57,57,57,59,21,185,78,29-Dec-98,Right,4,3,2,High/Medium,Lean (185+),No,€94.1M,62,88,80,72,76,76,63,48,53,77,86,93,78,84,68,79,90,80,85,72,69,34,85,65,75,77,36,43,19,14,14,10,9,6,"Speed Dribbler (AI), Chip Shot (AI)"
89,233049,79,79,79,84,83,83,83,84,87,87,87,86,80,80,80,86,67,64,64,64,67,62,51,51,51,62,21,180,76,25-Mar-00,Right,3,5,3,High/Medium,Unique,Yes,€151.1M,80,81,38,86,83,91,84,65,70,89,85,78,91,81,90,73,51,71,66,65,44,39,81,85,74,85,32,39,32,7,11,10,11,13,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)"
90,239818,64,64,64,59,60,60,60,59,65,65,65,68,73,73,73,68,81,86,86,86,81,83,90,90,90,83,20,187,82,14-May-97,Right,4,2,3,Medium/High,Normal (185+),Yes,€214.6M,54,29,87,82,32,64,46,48,76,74,58,69,61,88,56,74,78,87,89,22,92,85,39,51,45,81,90,89,85,7,8,13,7,12,"Solid Player, Leadership, Power Header"
91,248695,58,58,58,56,57,57,57,56,60,60,60,61,65,65,65,61,72,76,76,76,72,75,80,80,80,75,20,190,76,17-Dec-00,Right,3,2,1,Medium/Medium,Lean (185+),No,€60.9M,39,29,74,69,40,61,39,38,66,67,68,79,61,75,58,48,78,71,80,37,79,83,42,47,48,70,79,80,78,14,12,9,14,6,Dives Into Tackles (AI)
92,240753,81,81,81,79,80,80,80,79,81,81,81,80,76,76,76,80,65,63,63,63,65,62,57,57,57,62,18,180,72,16-Feb-00,Right,3,4,2,High/Medium,Normal (170-185),No,€75.6M,76,82,68,79,78,81,78,76,69,79,82,77,77,77,73,80,70,74,72,82,61,44,82,76,78,78,45,41,32,6,12,8,9,7,"Finesse Shot, Flair, Outside Foot Shot"
93,241464,62,62,62,63,63,63,63,63,68,68,68,69,74,74,74,69,79,82,82,82,79,80,84,84,84,80,21,191,80,16-Jan-97,Left,3,2,2,Medium/High,Lean (185+),Yes,€130M,55,28,85,80,41,64,45,28,76,79,70,74,69,80,52,58,78,80,80,40,79,82,42,67,42,73,84,84,83,11,13,13,13,9,Power Header
94,242516,80,80,80,80,79,79,79,80,80,80,80,81,74,74,74,81,65,61,61,61,65,61,55,55,55,61,19,189,76,7-May-99,Right,4,3,1,Medium/Medium,Lean (185+),Yes,€54.4M,79,80,60,74,73,85,77,75,64,80,85,87,80,75,71,83,74,78,76,78,60,39,76,77,63,76,43,38,28,15,11,7,9,5,"Finesse Shot, Outside Foot Shot, Technical Dribbler (AI)"
95,242641,62,62,62,69,66,66,66,69,70,70,70,73,71,71,71,73,76,73,73,73,76,75,71,71,71,75,21,180,70,6-Jun-01,Left,3,3,1,High/Medium,Lean (170-185),Yes,€32.6M,75,42,62,71,39,78,72,55,65,76,77,78,76,70,76,46,57,73,52,44,65,72,60,66,40,65,71,76,74,15,11,8,14,12,Technical Dribbler (AI)
96,243702,59,59,59,65,61,61,61,65,63,63,63,68,61,61,61,68,73,65,65,65,73,72,66,66,66,72,18,184,71,9-Aug-00,Right,3,3,1,High/High,Lean (170-185),No,</label>,67,38,48,65,27,74,49,28,38,71,87,89,80,71,66,50,60,78,63,41,46,69,50,44,37,54,67,68,63,13,8,7,11,6,Technical Dribbler (AI)
97,41236,83,83,83,79,81,81,81,79,83,83,83,79,76,76,76,79,56,60,60,60,56,53,56,56,56,53,22,195,102,3-Oct-81,Right,4,5,5,Medium/Low,Unique,Yes,€21.3M,72,86,83,80,88,77,79,74,73,86,62,64,70,79,52,86,78,34,85,87,84,20,88,83,80,90,28,37,24,13,15,10,9,12,"Power Free-Kick, Injury Prone, Leadership, Outside Foot Shot"
98,146530,74,74,74,75,75,75,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,76,73,73,73,76,18,172,70,6-May-83,Right,3,4,4,High/Medium,Normal (170-185),Yes,€4.7M,80,63,59,79,67,77,83,73,77,80,72,68,80,74,79,82,70,69,53,77,80,74,75,78,70,82,71,72,73,5,11,9,6,7,"Power Free-Kick, Dives Into Tackles (AI), Early Crosser, Flair"
99,231281,78,78,78,80,80,80,80,80,85,85,85,86,88,88,88,86,87,86,86,86,87,86,81,81,81,86,22,180,69,7-Oct-98,Right,4,3,3,High/Medium,Unique,Yes,€197.3M,92,62,69,87,63,78,87,85,91,86,77,80,73,83,73,82,66,89,64,75,74,83,78,90,55,82,78,83,79,14,15,14,6,7,"Early Crosser, Long Passer (AI), Long Shot Taker (AI)"
100,231410,70,70,70,77,76,76,76,77,80,80,80,79,74,74,74,79,59,57,57,57,59,54,42,42,42,54,19,171,59,3-Aug-99,Right,5,4,1,High/Medium,Lean (170-185),Yes,</label>,66,69,30,83,55,82,74,61,74,83,82,75,89,72,91,70,66,67,44,71,41,30,73,78,58,72,40,23,21,13,9,13,10,6,"Injury Prone, Finesse Shot, Flair, Technical Dribbler (AI)"
101,234396,79,79,79,82,80,80,80,82,83,83,83,85,81,81,81,85,85,81,81,81,85,85,80,80,80,85,21,185,77,2-Nov-00,Left,4,4,3,High/Low,Unique,Yes,€100.9M,84,64,68,82,59,87,68,44,64,84,96,95,86,84,84,74,78,82,75,63,77,79,77,75,60,78,74,79,77,11,11,6,5,14,"Flair, Speed Dribbler (AI)"
102,239053,78,78,78,79,79,79,79,79,83,83,83,82,84,84,84,82,82,84,84,84,82,81,80,80,80,81,20,182,78,22-Jul-98,Right,4,3,1,High/High,Unique,Yes,€130.5M,66,69,59,85,70,79,70,66,84,82,82,90,76,84,68,80,62,86,79,81,81,81,76,80,59,82,79,80,76,6,10,6,15,8,"Injury Prone, Long Shot Taker (AI)"
103,262053,62,62,62,66,64,64,64,66,66,66,66,67,59,59,59,67,52,46,46,46,52,48,38,38,38,48,19,175,67,11-Jun-03,Left,3,3,1,Medium/Low,Lean (170-185),No,€7.7M,57,64,38,60,50,73,45,39,55,71,83,79,84,49,76,62,46,60,43,40,31,22,61,63,64,58,24,30,31,14,14,13,14,9,Technical Dribbler (AI)
104,192985,86,86,86,87,87,87,87,87,91,91,91,91,91,91,91,91,82,82,82,82,82,78,72,72,72,78,24,181,70,28-Jun-91,Right,5,4,4,High/High,Unique,Yes,€232.2M,94,81,55,93,83,88,85,83,93,90,76,76,79,91,78,92,63,88,74,91,75,66,88,94,83,89,68,65,53,15,13,5,10,13,"Injury Prone, Leadership, Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot"
105,204311,64,64,64,58,60,60,60,58,62,62,62,62,68,68,68,62,72,77,77,77,72,75,83,83,83,75,22,190,95,27-Oct-94,Right,3,2,2,Medium/Medium,Normal (185+),Yes,€59.3M,49,47,84,72,47,50,60,59,68,64,54,74,52,78,52,63,91,67,93,49,84,80,49,60,59,73,81,82,79,14,14,7,9,15,"Leadership, Power Header"
106,230938,80,80,80,77,78,78,78,77,82,82,82,81,83,83,83,81,84,86,86,86,84,84,84,84,84,84,21,183,88,19-Dec-96,Right,4,3,3,High/High,Normal (170-185),Yes,€87.9M,66,73,68,83,60,78,61,48,75,84,77,79,70,81,79,84,72,93,86,78,84,84,74,76,88,84,85,84,78,9,11,12,12,10,"Solid Player, Leadership, Team Player"
107,231677,84,84,84,82,82,82,82,82,84,84,84,84,78,78,78,84,69,66,66,66,69,65,59,59,59,65,21,186,70,31-Oct-97,Right,3,5,3,High/Low,Unique,Yes,€100.1M,77,81,68,78,73,85,83,76,70,83,86,93,84,82,75,92,74,80,73,79,73,42,80,77,85,78,45,38,33,11,6,15,7,14,"Power Free-Kick, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Team Player"
108,233927,80,80,80,80,81,81,81,80,83,83,83,82,82,82,82,82,77,78,78,78,77,75,74,74,74,75,21,180,72,27-Aug-97,Left,4,5,2,High/High,Normal (170-185),Yes,€77M,72,79,66,80,74,86,77,74,78,86,74,76,77,81,79,77,79,82,75,75,76,71,80,82,75,86,67,72,63,14,9,12,11,11,"Flair, Outside Foot Shot, Technical Dribbler (AI)"
109,238216,75,75,75,75,76,76,76,75,79,79,79,78,80,80,80,78,74,75,75,75,74,72,68,68,68,72,18,182,74,6-Feb-00,Right,2,3,1,Medium/Medium,Normal (170-185),No,</label>,65,75,49,79,58,76,62,68,77,79,65,76,67,79,68,78,58,90,62,78,72,69,77,78,55,69,60,72,58,7,6,15,9,9,Long Shot Taker (AI)
110,246053,73,73,73,70,71,71,71,70,73,73,73,71,66,66,66,71,52,52,52,52,52,49,46,46,46,49,18,179,76,4-May-02,Left,3,3,1,High/High,Stocky (170-185),Yes,€11.4M,48,72,55,69,63,75,57,45,58,76,76,74,74,68,76,75,64,68,75,67,60,23,70,65,65,70,32,23,18,6,13,6,10,12,Technical Dribbler (AI)
111,248808,63,63,63,67,65,65,65,67,68,68,68,70,70,70,70,70,73,70,70,70,73,72,67,67,67,72,19,175,72,10-Jun-02,Right,5,2,1,High/High,Lean (170-185),No,€13.3M,72,48,62,71,56,70,62,40,69,73,76,74,74,63,64,64,64,76,51,61,47,64,53,66,48,72,68,73,72,13,14,8,13,5,"Early Crosser, Long Passer (AI)"
112,252961,58,58,58,55,56,56,56,55,60,60,60,61,64,64,64,61,67,71,71,71,67,69,74,74,74,69,17,191,85,7-Jun-02,Right,3,2,1,Low/High,Normal (185+),Yes,€11.4M,37,32,77,70,37,64,41,31,67,67,72,69,55,66,56,57,77,69,78,25,71,70,36,53,42,65,72,74,68,6,14,9,8,7,Injury Prone
113,205452,68,68,68,66,66,66,66,66,69,69,69,71,74,74,74,71,81,84,84,84,81,83,87,87,87,83,22,190,85,3-Mar-93,Right,3,2,2,High/High,Lean (185+),Yes,€124.2M,68,40,82,80,34,64,42,56,78,72,72,87,56,85,50,77,84,71,90,67,92,85,49,61,40,78,88,87,84,14,15,10,12,8,"Long Passer (AI), Long Shot Taker (AI)"
114,234577,30,30,30,26,29,29,29,26,32,32,32,30,32,32,32,30,27,30,30,30,27,26,28,28,28,26,78,187,81,19-Sep-99,Right,2,1,1,Medium/Medium,Normal (185+),Yes,€45.1M,13,6,11,28,8,18,10,10,29,25,30,36,34,76,35,52,53,23,63,9,23,18,18,49,14,44,19,13,11,75,73,69,76,80,Saves with Feet
115,235212,81,81,81,82,81,81,81,82,83,83,83,85,82,82,82,85,85,81,81,81,85,84,79,79,79,84,19,181,73,4-Nov-98,Right,4,3,2,High/Medium,Lean (170-185),Yes,€140.5M,86,75,68,81,74,81,77,74,73,83,93,95,84,84,79,80,80,93,74,73,75,78,79,78,60,83,75,78,76,10,8,14,6,8,"Solid Player, Speed Dribbler (AI), Outside Foot Shot"
116,253149,68,68,68,75,72,72,72,75,75,75,75,79,74,74,74,79,79,74,74,74,79,78,72,72,72,78,20,171,63,10-Dec-00,Right,3,3,1,High/Medium,Normal (170-185),No,€50.4M,78,57,46,73,43,82,72,47,65,77,94,93,91,69,90,53,73,84,62,48,74,70,72,69,39,70,72,77,72,12,7,8,13,14,"Flair, Speed Dribbler (AI)"
117,247827,69,69,69,75,74,74,74,75,78,78,78,77,74,74,74,77,67,65,65,65,67,64,56,56,56,64,19,184,68,12-Dec-01,Left,2,4,1,Medium/Medium,Lean (170-185),No,€33.6M,70,68,36,76,55,79,73,65,74,78,80,77,91,72,87,74,51,69,41,68,66,48,69,77,67,70,52,56,46,9,11,9,10,10,"Flair, Long Passer (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
118,247851,71,71,71,74,73,73,73,74,79,79,79,78,82,82,82,78,78,81,81,81,78,77,77,77,77,77,20,182,74,16-Nov-97,Right,2,3,2,High/High,Normal (170-185),Yes,€57.3M,68,60,60,84,66,79,75,62,83,81,67,69,74,79,77,59,59,83,75,67,77,78,67,82,65,80,77,77,72,7,11,15,11,11,"Long Passer (AI), Playmaker (AI), Outside Foot Shot"
119,252238,72,72,72,75,74,74,74,75,76,76,76,76,73,73,73,76,68,65,65,65,68,66,59,59,59,66,17,167,63,27-Jul-02,Right,4,4,1,High/Medium,Normal (170-),Yes,€20.4M,70,65,55,70,59,82,75,67,68,77,87,79,91,71,90,73,57,73,52,72,69,52,72,71,56,81,45,60,52,8,7,12,10,7,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)"
120,167397,78,78,78,72,75,75,75,72,76,76,76,73,72,72,72,73,57,60,60,60,57,55,57,57,57,55,20,177,72,10-Feb-86,Right,4,3,3,High/Medium,Normal (170-185),Yes,€13.2M,55,80,84,76,80,73,81,70,60,80,59,54,73,79,77,78,86,60,70,74,73,41,84,63,81,80,32,42,19,10,13,6,9,5,"Injury Prone, Finesse Shot, Power Header, Outside Foot Shot"
121,203376,74,74,74,68,70,70,70,68,73,73,73,73,79,79,79,73,83,88,88,88,83,85,90,90,90,85,23,193,92,8-Jul-91,Right,3,2,4,Medium/Medium,Unique,Yes,€185M,53,52,87,79,45,70,60,70,86,76,70,90,61,89,53,81,88,74,93,64,85,90,47,65,62,90,92,92,86,13,10,13,11,11,"Leadership, Long Passer (AI), Power Header"
122,231747,92,92,92,90,90,90,90,90,92,92,92,92,84,84,84,92,70,66,66,66,70,66,57,57,57,66,21,182,73,20-Dec-98,Right,4,5,4,High/Low,Unique,Yes,€373.5M,78,93,72,85,83,93,80,69,71,91,97,97,92,93,83,86,78,88,77,82,62,38,92,82,79,88,26,34,32,13,5,7,11,6,"Solid Player, Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)"
123,236772,78,78,78,79,78,78,78,79,81,81,81,80,76,76,76,80,62,59,59,59,62,58,49,49,49,58,19,186,74,25-Oct-00,Right,4,4,1,Medium/Low,Normal (185+),No,€73.2M,81,73,58,79,82,81,90,87,79,83,78,79,78,76,61,87,69,74,69,87,40,32,70,80,79,80,35,30,25,10,10,13,10,6,"Early Crosser, Flair, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
124,190871,86,86,86,89,88,88,88,89,90,90,90,90,85,85,85,90,70,66,66,66,70,65,53,53,53,65,23,175,68,5-Feb-92,Right,5,5,5,High/Medium,Unique,Yes,€217.4M,85,83,63,86,86,95,88,87,81,95,91,88,95,89,84,79,64,81,53,81,63,37,86,90,91,93,35,32,29,9,9,15,15,11,"Injury Prone, Flair, Speed Dribbler (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
125,204935,39,39,39,35,38,38,38,35,45,45,45,42,47,47,47,42,36,44,44,44,36,35,36,36,36,35,83,185,77,7-Mar-94,Left,4,1,3,Medium/Medium,Normal (185+),Yes,€46.4M,17,19,15,50,20,14,18,16,56,40,53,44,55,75,55,65,77,45,70,13,45,24,18,69,45,65,21,20,12,82,76,87,78,86,"Solid Player, Long Passer (AI), Rushes Out Of Goal, Saves with Feet"
126,210514,81,81,81,83,82,82,82,83,86,86,86,88,87,87,87,88,88,86,86,86,88,87,82,82,82,87,22,182,74,27-May-94,Right,4,4,3,High/Medium,Unique,Yes,€184.8M,88,69,72,88,62,85,87,69,79,87,86,84,80,85,78,80,72,90,62,79,73,82,81,84,52,86,81,84,80,6,9,15,14,14,"Early Crosser, Long Shot Taker (AI), Technical Dribbler (AI)"
127,225793,61,61,61,62,61,61,61,62,64,64,64,66,68,68,68,66,75,75,75,75,75,76,79,79,79,76,19,183,79,15-Jan-98,Right,3,2,2,Medium/High,Normal (170-185),Yes,€46.2M,56,35,73,71,40,62,39,33,65,68,72,90,70,74,66,53,80,78,83,55,81,74,46,56,44,68,75,78,78,7,6,12,14,11,Dives Into Tackles (AI)
128,233731,84,84,84,80,82,82,82,80,81,81,81,79,72,72,72,79,58,54,54,54,58,54,48,48,48,54,18,192,77,21-Sep-99,Right,5,4,2,High/Low,Unique,Yes,€97.9M,61,83,75,79,83,80,70,65,47,83,82,85,79,81,66,84,71,72,75,77,52,29,86,76,75,77,25,21,18,7,6,9,7,11,"Flair, Speed Dribbler (AI), Outside Foot Shot"
129,221363,79,79,79,76,77,77,77,76,81,81,81,79,81,81,81,79,77,79,79,79,77,76,76,76,76,76,21,184,74,18-Apr-97,Right,3,3,3,High/Medium,Unique,Yes,</label>,65,75,69,80,80,76,78,65,78,84,67,69,75,77,69,82,71,78,74,77,76,72,78,79,61,84,72,72,71,7,12,8,10,14,"Flair, Outside Foot Shot"
130,226491,72,72,72,76,74,74,74,76,77,77,77,79,77,77,77,79,82,79,79,79,82,81,78,78,78,81,22,178,70,5-Jun-97,Left,3,3,2,High/High,Normal (170-185),Yes,€79.8M,83,52,59,78,38,79,72,56,68,77,86,83,76,79,77,79,81,86,74,66,84,77,75,74,42,75,78,78,77,13,16,8,12,13,"Long Throw-in, Injury Prone, Speed Dribbler (AI)"
131,241461,83,83,83,83,83,83,83,83,85,85,85,84,78,78,78,84,63,61,61,61,63,60,52,52,52,60,22,184,77,29-Feb-00,Right,4,4,1,High/Medium,Lean (170-185),Yes,€131.6M,79,80,75,81,74,84,76,60,78,85,87,81,83,82,76,79,75,73,68,76,54,34,86,82,74,82,35,24,28,12,9,11,15,12,Technical Dribbler (AI)
132,246174,66,66,66,73,71,71,71,73,75,75,75,75,71,71,71,75,61,57,57,57,61,57,44,44,44,57,19,170,67,4-Apr-03,Left,4,4,1,Medium/Medium,Lean (170-),No,€17.3M,72,64,40,73,48,77,56,57,68,77,82,77,87,69,86,60,40,69,33,62,32,38,67,76,59,70,35,40,32,10,10,6,14,7,"Finesse Shot, Flair, Outside Foot Shot"
133,246420,72,72,72,75,74,74,74,75,77,77,77,77,68,68,68,77,57,52,52,52,57,53,44,44,44,53,20,171,60,27-May-02,Right,3,4,3,High/Medium,Normal (170-185),No,€25.2M,65,67,37,70,54,83,60,44,59,76,94,90,91,70,88,73,76,62,67,59,58,18,72,71,51,71,22,28,25,11,10,8,9,12,"Injury Prone, Flair, Speed Dribbler (AI)"
134,252042,73,73,73,70,71,71,71,70,71,71,71,71,63,63,63,71,50,46,46,46,50,47,39,39,39,47,18,182,70,26-Sep-01,Right,4,3,1,Medium/Medium,Lean (170-185),Yes,€11.8M,56,71,70,64,65,75,61,33,54,73,79,76,80,71,60,68,53,70,63,61,29,14,73,63,69,70,17,19,14,7,6,10,8,14,Speed Dribbler (AI)
135,224081,72,72,72,72,72,72,72,72,76,76,76,76,80,80,80,76,79,82,82,82,79,79,80,80,80,79,20,178,72,2-Dec-95,Right,3,3,2,Medium/High,Stocky (170-185),Yes,€64.2M,70,62,66,82,55,73,62,71,82,80,69,67,72,76,72,75,82,85,78,68,86,78,66,75,58,79,80,82,78,8,8,8,12,14,"Dives Into Tackles (AI), Long Passer (AI), Team Player"
136,231443,79,79,79,83,81,81,81,83,84,84,84,85,77,77,77,85,66,61,61,61,66,62,50,50,50,62,20,178,67,15-May-97,Left,5,5,3,High/Medium,Unique,Yes,€116.9M,81,75,43,78,76,89,82,64,76,84,94,93,89,78,80,83,58,68,51,76,54,36,77,76,75,80,42,30,33,6,6,14,10,13,"Injury Prone, Flair, Speed Dribbler (AI)"
137,232104,74,74,74,76,75,75,75,76,76,76,76,78,71,71,71,78,67,62,62,62,67,64,56,56,56,64,19,171,76,10-Nov-97,Right,4,3,1,High/High,Lean (170-185),Yes,€31.6M,72,71,50,73,58,74,74,54,58,76,96,95,85,75,82,74,74,83,54,69,75,42,74,68,64,68,54,45,34,7,6,11,15,9,"Solid Player, Long Shot Taker (AI), Speed Dribbler (AI)"
